Plot Title: 20983688,,,,,
#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 20983688, SEN S/N: 20983688)","Intensity, lum/ft² (LGR S/N: 20983688, SEN S/N: 20983688)",Stopped (LGR S/N: 20983688),End Of File (LGR S/N: 20983688)
371,11/09/22 2:33:20 PM,83.81,1019.82,,
372,11/09/22 2:33:40 PM,83.73,1633.42,,
373,11/09/22 2:34:00 PM,83.66,1214.84,,
374,11/09/22 2:34:20 PM,83.66,1426.98,,
375,11/09/22 2:34:40 PM,83.66,1796.1,,
376,11/09/22 2:35:00 PM,83.73,1558.74,,
377,11/09/22 2:35:20 PM,83.89,1078.32,,
378,11/09/22 2:35:40 PM,83.89,1764.7,,
379,11/09/22 2:36:00 PM,83.81,980.81,,
380,11/09/22 2:36:20 PM,83.73,1115.9,,
381,11/09/22 2:36:40 PM,83.81,3084.19,,
382,11/09/22 2:37:00 PM,84.04,2116.69,,
383,11/09/22 2:37:20 PM,84.04,1658.16,,
384,11/09/22 2:37:40 PM,83.81,1249.56,,
385,11/09/22 2:38:00 PM,84.04,1988.26,,
386,11/09/22 2:38:20 PM,84.12,2327.89,,
387,11/09/22 2:38:40 PM,84.2,1988.26,,
388,11/09/22 2:39:00 PM,84.12,1015.54,,
389,11/09/22 2:39:20 PM,83.89,1420.32,,
390,11/09/22 2:39:40 PM,84.12,2421.12,,
391,11/09/22 2:40:00 PM,84.2,1952.11,,
392,11/09/22 2:40:20 PM,84.2,1775.64,,
393,11/09/22 2:40:40 PM,84.27,1612.97,,
394,11/09/22 2:41:00 PM,84.27,1986.36,,
395,11/09/22 2:41:20 PM,84.2,1456,,
396,11/09/22 2:41:40 PM,84.04,1499.28,,
397,11/09/22 2:42:00 PM,84.04,1148.25,,
398,11/09/22 2:42:20 PM,83.81,1173.46,,
399,11/09/22 2:42:40 PM,83.81,1485.49,,
400,11/09/22 2:43:00 PM,83.81,2336.45,,
401,11/09/22 2:43:20 PM,83.81,1497.38,,
402,11/09/22 2:43:40 PM,83.81,1429.84,,
403,11/09/22 2:44:00 PM,83.81,2487.71,,
404,11/09/22 2:44:20 PM,83.81,1264.31,,
405,11/09/22 2:44:40 PM,83.89,1585.38,,
406,11/09/22 2:45:00 PM,83.81,1872.2,,
407,11/09/22 2:45:20 PM,83.89,2152.84,,
408,11/09/22 2:45:40 PM,83.81,1590.14,,
409,11/09/22 2:46:00 PM,83.81,3259.23,,
410,11/09/22 2:46:20 PM,83.89,2596.16,,
411,11/09/22 2:46:40 PM,83.89,1583.48,,
412,11/09/22 2:47:00 PM,83.96,1583.48,,
413,11/09/22 2:47:20 PM,83.96,1778.97,,
414,11/09/22 2:47:40 PM,83.89,1700.01,,
415,11/09/22 2:48:00 PM,83.96,1626.76,,
416,11/09/22 2:48:20 PM,83.89,1649.12,,
417,11/09/22 2:48:40 PM,83.89,2148.09,,
418,11/09/22 2:49:00 PM,83.89,1750.91,,
419,11/09/22 2:49:20 PM,83.89,1668.62,,
420,11/09/22 2:49:40 PM,83.81,2006.34,,
421,11/09/22 2:50:00 PM,83.81,1429.84,,
422,11/09/22 2:50:20 PM,83.81,1431.74,,
423,11/09/22 2:50:40 PM,83.89,2112.89,,
424,11/09/22 2:51:00 PM,83.81,1387.98,,
425,11/09/22 2:51:20 PM,83.81,1603.93,,
426,11/09/22 2:51:40 PM,83.81,1151.1,,
427,11/09/22 2:52:00 PM,83.81,1096.4,,
428,11/09/22 2:52:20 PM,83.81,1406.06,,
429,11/09/22 2:52:40 PM,83.73,2990.01,,
430,11/09/22 2:53:00 PM,83.81,1612.97,,
431,11/09/22 2:53:20 PM,83.73,1313.78,,
432,11/09/22 2:53:40 PM,83.73,1290.94,,
433,11/09/22 2:54:00 PM,83.73,1920.24,,
434,11/09/22 2:54:20 PM,83.73,1920.24,,
435,11/09/22 2:54:40 PM,83.66,2040.59,,
436,11/09/22 2:55:00 PM,83.73,1516.41,,
437,11/09/22 2:55:20 PM,83.81,1522.12,,
438,11/09/22 2:55:40 PM,83.73,1319.48,,
439,11/09/22 2:56:00 PM,83.73,2137.62,,
440,11/09/22 2:56:20 PM,83.73,1578.72,,
441,11/09/22 2:56:40 PM,83.73,1775.64,,
442,11/09/22 2:57:00 PM,83.66,1683.84,,
443,11/09/22 2:57:20 PM,83.66,1509.75,,
444,11/09/22 2:57:40 PM,83.66,2549.54,,
445,11/09/22 2:58:00 PM,83.73,1074.52,,
446,11/09/22 2:58:20 PM,83.73,1155.38,,
447,11/09/22 2:58:40 PM,83.81,1104.96,,
448,11/09/22 2:59:00 PM,83.81,1186.3,,
449,11/09/22 2:59:20 PM,83.73,2191.85,,
450,11/09/22 2:59:40 PM,83.73,1309.02,,
451,11/09/22 3:00:00 PM,83.73,1252.42,,
452,11/09/22 3:00:20 PM,83.73,1354.68,,
453,11/09/22 3:00:40 PM,83.73,1825.59,,
454,11/09/22 3:01:00 PM,83.73,2062.47,,
455,11/09/22 3:01:20 PM,83.73,2285.08,,
456,11/09/22 3:01:40 PM,83.73,1334.23,,
457,11/09/22 3:02:00 PM,83.66,1679.56,,
458,11/09/22 3:02:20 PM,83.81,1399.87,,
459,11/09/22 3:02:40 PM,83.73,2157.6,,
460,11/09/22 3:03:00 PM,83.73,1903.6,,
461,11/09/22 3:03:20 PM,83.73,1306.17,,
462,11/09/22 3:03:40 PM,83.58,1205.33,,
463,11/09/22 3:04:00 PM,83.66,1266.21,,
464,11/09/22 3:04:20 PM,83.58,1472.65,,
465,11/09/22 3:04:40 PM,83.66,1728.08,,
466,11/09/22 3:05:00 PM,83.58,1636.75,,
467,11/09/22 3:05:20 PM,83.58,1449.34,,
468,11/09/22 3:05:40 PM,83.58,1302.84,,
469,11/09/22 3:06:00 PM,83.58,1531.63,,
470,11/09/22 3:06:20 PM,83.58,1449.82,,
471,11/09/22 3:06:40 PM,83.58,1702.39,,
472,11/09/22 3:07:00 PM,83.58,1211.03,,
473,11/09/22 3:07:20 PM,83.66,1584.9,,
474,11/09/22 3:07:40 PM,83.58,1700.01,,
475,11/09/22 3:08:00 PM,83.5,1102.58,,
476,11/09/22 3:08:20 PM,83.58,1433.64,,
477,11/09/22 3:08:40 PM,83.58,1275.72,,
478,11/09/22 3:09:00 PM,83.58,1081.18,,
479,11/09/22 3:09:20 PM,83.58,1102.58,,
480,11/09/22 3:09:40 PM,83.58,1177.26,,
481,11/09/22 3:10:00 PM,83.5,855.71,,
